billing_date,cust_id,product_id,revenue,active_users,total_logins,api_calls,storage_used_gb,support_tickets,response_time_hrs,feature_usage_score,customer_satisfaction,training_sessions,integration_count,data_processed_tb,uptime_percentage,performance_score,target
2024-11-30,CUST_0122,prod_06,563.61,118.0,1621.0,15289.0,298.5,0.0,12.2,0.98,6.7,3.0,5.0,17.1,97.21,0.84,Engaged
2024-12-31,CUST_0122,prod_06,1191.24,162.0,164.0,6917.0,153.6,3.0,3.3,0.7,9.0,2.0,9.0,3.4,151.64,0.54,Active
2025-01-31,CUST_0122,prod_06,2636.03,212.0,2038.0,4281.0,174.7,11.0,4.7,0.52,7.1,5.0,5.0,9.9,99.6,0.67,Engaged
2023-01-31,CUST_0122,prod_08,988.92,86.0,1299.0,8775.0,170.0,3.0,12.2,0.58,15.2,5.0,8.0,3.7,184.94,0.73,Engaged
2023-02-28,CUST_0122,prod_08,3374.76,120.0,698.0,16284.0,177.4,2.0,5.2,0.77,4.6,7.0,10.0,10.6,100.34,0.84,Engaged
2023-03-31,CUST_0122,prod_08,588.92,125.0,487.0,33647.0,26.4,5.0,13.4,0.91,18.9,1.0,5.0,36.7,175.86,1.97,Engaged
2023-04-30,CUST_0122,prod_08,1739.76,10.0,2095.0,15982.0,79.1,2.0,0.6,1.98,7.7,7.0,25.0,13.9,33.78,0.3,Engaged
2023-05-31,CUST_0122,prod_08,1668.97,199.0,2072.0,2093.0,140.9,7.0,1.0,1.03,7.2,3.0,13.0,4.0,151.27,1.01,Engaged
2023-06-30,CUST_0122,prod_08,1654.48,138.0,1442.0,16048.0,26.0,2.262794199332697,14.476402388316547,0.4716946915129905,17.0,3.0,3.0,0.7,99.23,0.78,Engaged
2023-07-31,CUST_0122,prod_08,1710.82,214.0,2019.0,21011.0,67.1,6.0,20.8,0.36,3.3,5.0,11.0,0.8,99.4,0.47,Active
2023-08-31,CUST_0122,prod_08,475.57,191.0,1791.0,15158.0,120.9,6.0,1.6,0.37,8.0,1.0,6.0,13.6,86.59,0.59,Active
2023-09-30,CUST_0122,prod_08,1691.09,189.0,933.0,5128.0,65.0,10.0,24.9,1.27,15.6,5.0,11.0,7.1,80.82,1.4,Active
2023-10-31,CUST_0122,prod_08,1716.06,80.0,825.0,11587.0,130.2,11.0,1.0,0.44,6.0,6.0,12.0,16.7,100.16,0.8,Active
2023-11-30,CUST_0122,prod_08,1550.06,54.0,295.0,27033.0,10.7,5.0,4.6,0.58,7.830856314536509,0.620798895122599,3.93958800206634,10.1,62.94,0.84,Active
2023-12-31,CUST_0122,prod_08,765.7,61.0,3033.0,9700.0,70.3,2.0,11.3,1.25,11.4,6.0,12.0,30.9,98.59,0.77,Engaged
2024-01-31,CUST_0122,prod_08,1784.12,197.0,191.0,2796.0,149.5,2.0,28.1,0.74,9.0,9.0,6.0,9.7,99.99,1.02,Active
2024-02-29,CUST_0122,prod_08,2010.04,166.0,1946.0,15818.0,17.75206381568909,4.0,12.2,0.19,10.639101185994598,4.0,4.0,8.2,97.18,0.78,Active
2024-03-31,CUST_0122,prod_08,1752.77,14.0,2881.0,19369.0,196.8,15.0,1.9,0.72,8.5,1.0,12.0,18.9,75.31,0.9,Active
2024-04-30,CUST_0122,prod_08,1925.58,147.0,1363.0,17734.0,27.7,7.0,2.7,0.52,2.0,8.0,11.0,1.1,99.75,1.6,Active
2024-05-31,CUST_0122,prod_08,366.68153050566167,44.538786318626805,632.0,13216.0,14.4,19.0,2.8,0.79,8.4,0.0078378580574818,10.0,1.3,99.34,1.05,Active
2024-06-30,CUST_0122,prod_08,1101.78,52.0,1373.0,36621.0,13.5,7.0,14.1,0.62,7.2,15.0,8.0,39.0,98.96,0.94,Active
2024-07-31,CUST_0122,prod_08,1524.24,30.0,1651.0,6992.0,85.3,4.0,0.4,0.89,7.4,3.0,12.0,5.6,97.54,0.73,Active
2024-08-31,CUST_0122,prod_08,805.04,150.0,546.0,33866.0,121.8,6.0,8.0,0.52,10.3,8.0,10.0,5.6,99.58,0.65,Active
2024-09-30,CUST_0122,prod_08,525.01,11.0,636.0,429.0,98.6,39.0,46.5,0.07,6.1,0.0,11.0,8.1,95.97,0.69,Churned
2023-01-31,CUST_0123,prod_10,2752.58,73.0,1382.0,10014.0,88.3,1.0,15.0,0.12,15.6,6.0,7.0,16.8,97.71,1.05,Engaged
2023-02-28,CUST_0123,prod_10,999.41,165.0,1055.0,26827.0,340.1,3.0,4.1,0.57,9.5,8.0,10.0,8.6,98.78,0.6,Active
2023-03-31,CUST_0123,prod_10,1911.54,360.0,1704.0,7455.0,15.0,7.0,7.2,1.29,7.3,1.0,2.0,20.7,151.29,0.42,Engaged
2023-04-30,CUST_0123,prod_10,232.21,102.0,1233.0,8058.0,91.9,10.0,13.9,0.52,5.7,3.0,8.0,11.0,97.07,0.83,Active
2023-05-31,CUST_0123,prod_10,3840.0,182.0,3192.0,7377.0,145.6,0.0,7.6,0.21,7.7,8.0,15.0,6.4,98.56,0.49,Active
2023-06-30,CUST_0123,prod_10,1325.24,135.0,1080.0,10881.0,128.8,9.0,0.8,0.74,4.2,1.0,8.0,4.7,97.26,0.51,Engaged
2023-07-31,CUST_0123,prod_10,1084.73,67.0,263.0,8826.0,15.1,6.0,13.7,1.06,8.1,2.0,11.0,4.0,140.8,0.61,Engaged
2023-08-31,CUST_0123,prod_10,740.7754694787083,89.0,1181.3828158748402,17550.0,10.3,4.0,1.8934536821182568,0.5,5.3,7.0,1.0,2.6,187.17055439277968,0.85,Engaged
2023-09-30,CUST_0123,prod_10,3627.05,116.0,3879.0,2466.0,80.0,7.0,0.8,0.75,5.5,8.0,8.0,5.3,98.37,0.74,Engaged
2023-10-31,CUST_0123,prod_10,553.57,17.0,712.0,11103.0,168.2,5.0,3.6,0.37,6.2,4.0,15.0,1.8,151.45,0.53,Engaged
2023-11-30,CUST_0123,prod_10,427.94,200.0,3031.0,6270.0,48.0,12.0,23.784204392393157,0.3,5.5,8.08721054942245,7.099802871468556,1.9,127.03,0.27,Engaged
2023-12-31,CUST_0123,prod_10,1158.99,13.0,1479.0,22069.0,92.3,-1.0,3.0,0.33,9.2,8.0,4.0,11.6,99.41,1.85,Engaged
2024-01-31,CUST_0123,prod_10,1845.41,178.0,3236.0,10851.0,61.8,0.0,27.4,0.8,12.5,4.0,12.0,18.8,98.02,1.73,Active
2024-02-29,CUST_0123,prod_10,1204.81,45.0,642.0,32684.0,235.8,18.0,5.3,1.02,3.7,6.0,7.0,0.6,74.32,0.9,Active
2024-03-31,CUST_0123,prod_10,183.06,227.0,1107.0,17842.0,3.566979763387738,20.73637478042621,4.7046514118958775,1.95,17.5,6.0,3.0,11.9,97.6011487604547,0.920025626927264,Engaged
2024-04-30,CUST_0123,prod_10,201.08,78.0,116.0,37200.0,51.6,3.0,10.1,0.92,12.9,7.0,14.0,10.6,100.39,0.82,Engaged
2024-05-31,CUST_0123,prod_10,1506.8,23.0,3347.0,11523.0,26.9,5.0,5.5,0.63,8.5,2.0,2.0,1.7,181.43,1.73,Engaged
2024-06-30,CUST_0123,prod_10,356.11,12.0,1914.0,14790.0,97.2,6.0,11.7,0.89,12.9,1.0,2.0,21.1,98.49,0.75,Engaged
2024-07-31,CUST_0123,prod_10,668.19,142.0,1875.926824230571,7023.62283317005,53.9,6.970189491763614,13.6,0.69,9.9,1.0,1.7815244614464296,12.3,100.03,0.72,Active
2024-08-31,CUST_0123,prod_10,1029.96,131.0,102.0,22558.0,13.1,8.0,3.9,0.49,9.4,0.0,12.0,3.3,98.56,0.63,Engaged
2024-09-30,CUST_0123,prod_10,714.55,18.251052027850392,1514.0,1768.4773117876405,47.1,-1.0,7.5,0.42,8.8,2.917395346218391,11.0,1.3701066839686464,130.86,0.46,Active
2024-10-31,CUST_0123,prod_10,1084.59,107.0,95.0,6296.0,174.0,6.0,0.7,0.52,4.6,1.0,12.0,5.7,99.54,0.82,Engaged
2024-11-30,CUST_0123,prod_10,742.88,257.0,530.0,27524.0,44.4,1.0,10.9,0.57,3.5,4.0,10.0,1.6,99.44,0.9,Engaged
2024-12-31,CUST_0123,prod_10,3834.6,182.0,1527.0,2527.0,83.0,4.0,1.2,0.57,8.9,8.0,14.0,14.0,99.17,0.9,Active
2025-01-31,CUST_0123,prod_10,274.43,92.0,888.0,1895.0,51.1,3.0,26.1,1.36,9.4,2.0,3.0,25.6,48.85,0.8,Active
2023-01-31,CUST_0124,prod_02,1978.7,21.0,554.0,13981.0,67.1,5.0,4.5,1.74,8.0,15.0,1.0,5.2,117.01,1.92,Active
2023-02-28,CUST_0124,prod_02,1510.22,37.0,456.0,5785.0,18.5,0.0,14.0,1.99,6.8,6.0,15.0,8.6,98.66,1.03,Engaged
2023-03-31,CUST_0124,prod_02,394.53,52.0,2106.0,11357.0,147.5,5.0,29.9,1.03,8.0,6.0,12.0,5.6,97.12,0.88,Engaged
2023-04-30,CUST_0124,prod_02,872.99,8.162773519101759,509.17395702702015,17638.0,148.5,0.0,6.6,0.8836893605023515,6.1,3.175677788588714,3.0,11.4,97.72,0.57,Active
2023-05-31,CUST_0124,prod_02,3484.59,174.0,2040.0,2478.0,50.2,5.0,1.0,0.61,10.8,5.0,12.0,9.5,61.15,1.04,Active
2023-06-30,CUST_0124,prod_02,637.6,249.0,2060.0,19610.0,14.0,2.0,16.3,0.69,6.2,7.0,26.0,10.8,99.69,0.77,Engaged
2023-07-31,CUST_0124,prod_02,528.75,222.0,821.0,2910.0,97.0,15.0,13.1,1.19,7.9,2.0,8.0,21.2,99.32,0.38,Engaged
2023-08-31,CUST_0124,prod_02,1114.19,128.0,1255.0,11723.0,56.6,6.0,16.6,0.41,8.5,5.0,10.0,8.7,98.61,0.68,Engaged
2023-09-30,CUST_0124,prod_02,1702.49,144.0,1102.0,20995.0,122.7,1.0,7.0,0.88,9.9,2.0,6.0,11.7,97.11,0.44,Engaged
2023-10-31,CUST_0124,prod_02,270.93,28.0,803.0,7863.0,60.7,10.0,12.1,0.82,8.2,4.0,2.0,16.9,97.42,0.25,Active
2023-11-30,CUST_0124,prod_02,374.66,104.0,536.0,14139.0,3.7,39.0,20.2,0.76,3.4,3.0,2.0,6.0,97.66,0.54,Churned
2023-01-31,CUST_0124,prod_05,405.62,72.0,152.0,16605.0,312.0,8.0,8.9,0.38,7.5,1.4840851055282844,17.51707655549177,4.355518796934411,96.96,0.95,Engaged
2023-02-28,CUST_0124,prod_05,2019.51,136.0,2111.0,39728.0,146.1,8.0,5.8,0.38,8.3,4.0,13.0,2.4,87.14,0.72,Active
2023-03-31,CUST_0124,prod_05,351.75,176.0,1613.0,9356.0,14.1,3.0,9.3,0.61,7.5,9.0,23.0,0.7,100.94,0.69,Engaged
2023-04-30,CUST_0124,prod_05,608.83,195.0,887.0,21330.0,41.8,19.0,5.9,0.66,6.9,4.0,2.0,12.7,78.61,0.98,Engaged
2023-05-31,CUST_0124,prod_05,960.37,388.0,1109.0,11637.0,128.9,2.0,9.0,0.15,10.4,5.0,3.0,1.7,97.59,1.49,Engaged
2023-06-30,CUST_0124,prod_05,945.66,25.0,1454.0,38482.0,97.8,2.0,8.2,1.55,2.9,10.0,8.0,0.9,100.18,1.78,Active
2023-07-31,CUST_0124,prod_05,466.99,162.0,3979.0,15057.0,185.7,12.0,9.6,0.8,6.4,6.0,6.0,37.4,115.32,0.59,Active
2023-08-31,CUST_0124,prod_05,229.8,59.0,957.0,8123.0,129.1,4.0,30.7,0.87,6.3,6.0,7.0,31.8,100.4,0.74,Active
2023-09-30,CUST_0124,prod_05,127.03143658413802,37.20920152668473,783.9906674486022,11300.0,22.5,8.0,0.5,0.77,18.5,7.0,5.0,10.5,98.98,0.42,Engaged
2023-10-31,CUST_0124,prod_05,1381.76,172.0,1043.0,17926.0,263.1,3.0,29.9,0.87,7.1,8.0,14.0,14.2,98.86,0.85,Active
2023-11-30,CUST_0124,prod_05,1139.14,109.0,1087.0,8847.0,176.3,5.0,13.4,0.81,8.3,0.0,21.0,15.9,97.91,0.66,Active
2023-12-31,CUST_0124,prod_05,105.82025277342,164.0,566.899054899256,5972.0,2.622901080577921,6.0,11.8,0.4175438548492542,6.0,7.0,3.156977444013172,13.2,99.75,1.89,Engaged
2024-01-31,CUST_0124,prod_05,535.0,44.0,570.0,4664.0,87.9,20.0,5.4,0.44,10.1,6.0,9.0,10.7,189.62,0.2,Engaged
2024-02-29,CUST_0124,prod_05,629.5024060064897,100.0,43.727926816037794,2456.1020275244564,42.9,2.0,1.6,0.15,7.2,2.3409136550680216,1.0,1.7,99.53,1.23,Engaged
2024-03-31,CUST_0124,prod_05,1335.59,10.0,3368.0,13347.0,14.6,0.0,7.7,0.52,4.7,2.0,10.0,26.0,198.72,0.42,Active
2024-04-30,CUST_0124,prod_05,1192.18,84.0,118.0,4452.0,94.3,3.0,7.0,0.35,9.9,5.0,10.0,23.3,97.81,0.39,Active
2024-05-31,CUST_0124,prod_05,2083.51,211.0,195.0,13012.0,141.3,7.0,27.3,0.46,11.9,1.0,5.0,10.0,99.92,0.72,Active
2024-06-30,CUST_0124,prod_05,1359.48,112.0,1690.0,5812.0,23.6,17.40490425712418,22.9,0.27,16.2,5.0,13.0,0.7953744953653783,159.38,0.95,Active
2024-07-31,CUST_0124,prod_05,2992.29,73.0,932.0,4827.0,318.7,8.0,3.0,0.38,7.4,4.0,9.0,4.0,99.39,0.88,Active
2024-08-31,CUST_0124,prod_05,1626.75,109.0,254.0,10595.0,128.3,14.0,4.1,1.91,10.6,7.0,2.0,12.6,97.99,0.57,Active
2024-09-30,CUST_0124,prod_05,1895.86,170.0,894.0,1941.0,18.7,0.0,3.1,0.77,7.7,1.0,12.0,16.3,73.4,0.7,Active
2024-10-31,CUST_0124,prod_05,1433.45,129.0,1041.0,20283.0,105.8,8.0,5.9,1.43,7.6,7.0,26.0,3.6,98.67,0.93,Active
2024-11-30,CUST_0124,prod_05,1243.41,27.0,412.0,10073.0,150.7,0.0,11.8,0.37,7.4,2.0,15.0,20.8,97.15,0.38,Active
2024-12-31,CUST_0124,prod_05,571.52,183.0,3062.0,16230.0,306.6,2.0,10.4,0.87,5.1,5.0,10.0,15.5,100.33,0.44,Engaged
2025-01-31,CUST_0124,prod_05,1692.2,101.0,465.0,13034.0,10.2,3.0,11.0,0.87,6.5,5.0,30.0,13.7,97.22,0.81,Engaged
2023-01-31,CUST_0124,prod_09,764.8,194.0,266.0,11184.0,126.5,2.0,0.9,0.91,9.3,4.0,2.0,16.7,148.82,0.72,Engaged
2023-02-28,CUST_0124,prod_09,1403.06,56.0,597.0,3817.355606194087,116.8,16.0,8.0,0.7,8.2,7.0,10.0,10.3,97.11425987566092,0.66,Active
2023-03-31,CUST_0124,prod_09,852.59,139.0,1084.0,2761.0,108.0,8.0,9.3,0.8,7.3,2.0,19.0,9.6,97.69,0.78,Engaged
2023-04-30,CUST_0124,prod_09,1433.15,30.0,1606.0,36466.0,73.9,10.0,2.7,0.54,8.7,13.0,11.0,21.0,99.51,0.98,Active
2023-05-31,CUST_0124,prod_09,575.58,68.0,608.0,5563.0,208.0,10.0,6.2,1.54,1.6,4.0,7.0,7.9,98.67,0.73,Engaged
2023-06-30,CUST_0124,prod_09,295.07,102.0,2101.0,15708.0,126.5,13.0,5.4,0.73,9.5,15.0,7.0,20.3,97.69,1.1,Active
2023-07-31,CUST_0124,prod_09,1013.65,150.0,1449.0,7841.0,127.6,5.0,0.5,1.07,17.6,9.0,4.0,11.1,100.19,0.89,Active
2023-08-31,CUST_0124,prod_09,1078.86,173.0,1153.0,13693.0,163.9,12.0,6.2,0.86,6.3,0.0,2.0,5.8,97.41,0.56,Engaged
2023-09-30,CUST_0124,prod_09,1473.88,96.54625625820456,1470.0,17504.0,102.7,9.0,14.6,1.01,5.2,4.0,3.0,5.1,44.86307860404782,1.54,Active
2023-10-31,CUST_0124,prod_09,857.98,103.0,91.0,1165.0,92.39851742895571,4.0,7.6,1.3135989798453096,9.9,1.0,11.0,16.7,97.44,0.3905944609262285,Engaged
2023-11-30,CUST_0124,prod_09,2940.3,119.0,835.0,10862.0,192.9,0.0,15.0,0.55,7.4,3.0,12.0,3.6,99.6,0.94,Engaged
2023-12-31,CUST_0124,prod_09,1586.12,117.0,186.0,17526.0,202.9,3.0,13.4,0.54,6.9,7.0,8.0,11.5,98.73,0.83,Active
2024-01-31,CUST_0124,prod_09,916.95,75.0,456.0,6696.0,172.9,11.0,0.6,0.7,13.7,6.0,6.0,4.7,44.55,0.42,Engaged
2024-02-29,CUST_0124,prod_09,1507.0,332.0,1391.0,1600.0,72.7,0.0,1.2,0.59,7.4,1.0,5.0,3.0,100.2,1.07,Engaged
2024-03-31,CUST_0124,prod_09,558.99,189.0,216.0,14647.0,101.8,9.0,15.5,0.63,4.0,4.0,8.0,5.7,99.09,0.46,Active
2024-04-30,CUST_0124,prod_09,798.08,40.0,3186.0,23065.0,145.0,7.0,0.7,1.02,3.0,5.0,12.0,22.1,177.16,0.59,Engaged
2024-05-31,CUST_0124,prod_09,781.01,93.0,1345.0,7194.0,178.5,17.0,0.9,1.13,6.8,4.0,6.0,34.7,92.89,1.18,Active
2024-06-30,CUST_0124,prod_09,520.05,3.8291578100878088,826.4653414403841,14431.0,160.6,0.0,14.8,0.88,6.2,4.48932518648974,0.1419503683592516,1.3,189.17,1.63,Active
2024-07-31,CUST_0124,prod_09,2895.33,121.0,495.0,7015.0,18.5,9.0,12.9,0.94,8.1,6.0,8.0,39.6,98.96,0.72,Engaged
2024-08-31,CUST_0124,prod_09,1042.35,75.0,713.0,28.278951455691868,109.4,2.0,-0.0,0.23,3.902190770300138,5.0,12.0,3.3,97.88,0.72,Engaged
2024-09-30,CUST_0124,prod_09,1653.23,107.0,1693.0,12190.0,25.2,10.0,16.8,0.8,8.4,2.0,4.0,12.8,98.07,2.0,Active
2024-10-31,CUST_0124,prod_09,1161.81,269.0,273.0,4664.0,86.6,0.0,10.5,0.35,10.6,3.0,26.0,18.1,99.49,0.61,Engaged
2024-11-30,CUST_0124,prod_09,3522.08,71.0,209.0,16693.0,187.7,6.0,15.5,1.61,8.7,1.0,13.0,1.9,97.45,0.68,Engaged
2024-12-31,CUST_0124,prod_09,1038.31,175.0,1580.0,1324.0,11.6,2.0,0.5,0.77,7.6,7.0,1.0,22.0,99.0,0.88,Engaged
2025-01-31,CUST_0124,prod_09,1918.92,144.0,881.0,8985.0,189.2,7.0,8.1,0.79,7.0,1.0,7.0,25.7,97.26,0.99,Engaged
2023-01-31,CUST_0125,prod_02,120.37,4.0,612.0,10349.0,54.4,27.0,9.4,0.64,6.0,4.0,7.0,-0.9,98.54,0.36,Churned
2023-01-31,CUST_0125,prod_06,897.94,69.0,1747.0,27507.0,108.0,19.0,19.6,0.21,2.6,5.0,2.0,18.2,100.18,1.17,Engaged
2023-02-28,CUST_0125,prod_06,970.71,64.51987441758713,379.0,358.9394046143891,92.7,12.735631834265414,1.4,0.5336461836313758,8.5,15.0,2.0,19.1,99.71,0.74,Engaged
2023-03-31,CUST_0125,prod_06,3769.04,95.0,331.0,4707.0,194.8,3.0,9.9,0.96,1.8,3.0,9.0,13.3,69.93,0.18,Active
2023-04-30,CUST_0125,prod_06,760.51,165.0,1651.0,30342.0,120.3,0.0,4.1,1.1,5.9,4.0,3.0,6.8,138.47,0.27,Engaged
2023-05-31,CUST_0125,prod_06,1636.63,147.0,293.0,5744.0,184.8,12.0,9.1,0.75,3.8,6.0,14.0,20.6,98.1,0.78,Engaged
2023-06-30,CUST_0125,prod_06,1999.38,69.0,360.0,1505.0,84.4,12.0,0.1,0.72,9.2,5.0,7.0,10.7,147.82,0.81,Engaged
2023-07-31,CUST_0125,prod_06,1881.46,220.0,3508.0,9291.0,21.7,5.0,0.6,0.21,8.2,8.0,8.0,11.2,99.27,0.54,Engaged
2023-08-31,CUST_0125,prod_06,682.47,151.0,1780.0,17381.0,226.9,9.0,11.8,0.43,5.3,7.0,11.0,10.7,71.32,0.73,Engaged
2023-09-30,CUST_0125,prod_06,1186.87,399.0,1747.0,1937.0,367.4,11.0,17.0,0.35,5.5,5.0,2.0,11.4,97.31,1.03,Engaged
2023-10-31,CUST_0125,prod_06,1054.37,170.0,2020.0,9062.0,99.5,3.0,0.5,0.48,2.3,9.0,10.0,16.0,196.32,0.89,Active
2023-11-30,CUST_0125,prod_06,1532.01,25.0,3986.0,26266.0,102.7,1.0,15.2,0.52,13.9,0.0,3.0,9.3,100.13,0.94,Engaged
2023-12-31,CUST_0125,prod_06,884.86,205.0,636.0,2990.0,127.5,0.0,19.1,0.62,3.6,6.0,17.0,17.8,98.49,0.63,Engaged
2024-01-31,CUST_0125,prod_06,461.45,198.0,693.0,36342.0,61.8,2.0,1.6,0.84,8.3,1.0,2.0,9.6,97.58,1.76,Active
2024-02-29,CUST_0125,prod_06,511.46,248.0,1903.0,20447.0,138.1,0.0,3.8,0.39,4.9,3.0,7.0,39.3,99.84,0.37,Engaged
2024-03-31,CUST_0125,prod_06,1537.39,15.0,2855.0,30063.0,124.8,16.0,22.5,0.2,9.4,1.0,5.0,11.1,97.75,0.49,Active
2024-04-30,CUST_0125,prod_06,1959.38,3.4999350179244937,1001.0,6296.138438350271,9.3,1.0,11.3,0.9,6.7,2.737003521957197,3.0,18.50836248629533,97.66,0.543872813293831,Engaged
2024-05-31,CUST_0125,prod_06,2063.83,128.0,264.0,13340.0,103.4,0.0,9.3,0.99,6.6,2.0,1.0,1.3,132.06,0.85,Engaged
2024-06-30,CUST_0125,prod_06,1790.32,129.0,925.0,9956.0,73.6,8.0,17.9,1.45,6.0,1.0,5.0,1.9,97.59,0.58,Engaged
2024-07-31,CUST_0125,prod_06,1481.54,34.0,1544.0,17639.0,49.0,7.0,11.9,0.34,6.5,1.0,2.0,15.6,194.42,0.72,Active
2024-08-31,CUST_0125,prod_06,1787.46,6.0,2351.0,16568.0,25.7,18.0,1.8,0.4,9.3,0.0,7.0,1.6,98.84,0.79,Active
2024-09-30,CUST_0125,prod_06,811.61,2.0,433.0,6776.0,195.1,16.0,22.3,0.89,3.1,1.0,9.0,6.2,97.55,0.4,Churned
2023-01-31,CUST_0125,prod_10,1100.13,-1.568238290717458,1937.0,8885.0,66.8,3.0,24.973033501615795,0.89,5.8,3.0,2.0,2.4,187.6,0.92,Engaged
2023-02-28,CUST_0125,prod_10,1563.87,82.0,1229.0,32178.0,88.5,3.0,1.0,0.79,7.5,4.0,3.0,5.6,100.27,0.71,Engaged
2023-03-31,CUST_0125,prod_10,1086.24,102.0,1683.0,2320.0,196.2,7.0,10.6,0.51,7.1,2.0,11.0,17.0,99.25,0.79,Engaged
2023-04-30,CUST_0125,prod_10,941.03,47.0,740.0,12358.0,94.5,0.0,10.9,0.85,3.2,4.0,21.0,16.3,97.34,0.94,Active
2023-05-31,CUST_0125,prod_10,1030.93,176.0,2825.0,7598.0,74.8,7.0,8.3,0.83,6.0,2.0,27.0,7.5,93.12,0.6,Active
2023-06-30,CUST_0125,prod_10,465.47,211.0,942.0,18222.0,24.6,0.0,1.3,0.45,2.4,8.0,7.0,13.4,97.68,0.59,Active
2023-07-31,CUST_0125,prod_10,507.36,68.0,1479.0,14376.0,130.6,5.0,14.7,0.57,8.5,3.0,13.0,18.2,197.22,1.02,Engaged
2023-08-31,CUST_0125,prod_10,1823.37,66.0,2581.0,12911.0,102.4,5.0,8.1,0.16,6.4,6.0,15.0,4.7,97.86,0.55,Active
2023-09-30,CUST_0125,prod_10,1083.05,26.0,285.0,7046.0,224.9,12.0,11.8,0.72,9.2,1.0,1.0,1.3,99.6,0.64,Active
2023-10-31,CUST_0125,prod_10,1884.54,56.0,1491.0,11895.0,76.8,10.0,19.3,0.74,7.0,1.0,16.0,10.9,99.8,0.74,Active
2023-11-30,CUST_0125,prod_10,732.97,32.43870760376826,1822.0,8209.19149890634,226.9,1.7042596412223214,8.483897764168269,0.69,6.7,2.0,13.0,0.8099700128224367,99.97,0.87,Active
2023-12-31,CUST_0125,prod_10,1428.83,318.0,1305.0,14978.0,82.6,0.0,0.1,1.25,7.9,14.0,4.0,19.1,73.61,1.88,Active
2024-01-31,CUST_0125,prod_10,830.29,50.0,425.0,3866.0,-1.7,2.0,27.8,1.34,10.2,3.0,8.0,0.3,97.21,0.86,Cancelled
2023-01-31,CUST_0126,prod_02,1217.39,24.0,1153.0,6300.0,57.2,3.0,4.4,0.69,5.9,4.0,9.0,20.7,98.04,0.76,Active
2023-02-28,CUST_0126,prod_02,410.67,181.0,1175.0,16396.0,201.8,5.0,14.5,0.89,9.2,4.0,5.0,14.6,98.61,0.7,Active
2023-03-31,CUST_0126,prod_02,2988.37,179.0,1489.0,2719.0,29.3,0.0,2.4,0.53,6.1,3.0,10.0,0.9,97.61,0.46,Engaged
2023-04-30,CUST_0126,prod_02,937.79,124.0,-45.94574729326061,14997.0,86.6,4.262647638607558,0.7,0.1555395037613421,6.2,5.0,5.0,-1.3,97.86,0.59,Engaged
2023-05-31,CUST_0126,prod_02,672.16,148.0,126.51423967444686,152.60519364235893,67.8,5.0,0.9,0.71,7.95521218033916,5.0,1.3261139423085395,13.6,97.86,0.59,Engaged
2023-06-30,CUST_0126,prod_02,530.48,189.0,588.0,13095.0,85.4,0.0,15.4,0.88,7.9,3.0,3.0,11.7,46.28,0.82,Active
2023-07-31,CUST_0126,prod_02,758.89,347.0,1498.0,5412.0,90.5,3.0,27.5,0.55,17.8,8.0,14.0,7.1,99.08,0.81,Active
2023-08-31,CUST_0126,prod_02,1231.17,347.0,296.0,16275.0,37.1,9.0,4.2,1.61,14.3,1.0,21.0,10.7,97.58,0.64,Active
2023-09-30,CUST_0126,prod_02,1157.3,67.0,1883.0,7683.0,124.1,5.0,3.5,1.03,12.6,6.0,11.0,0.7,97.32,0.66,Active
2023-10-31,CUST_0126,prod_02,418.12,163.0,1026.0,16503.0,27.9,8.0,0.6,0.77,9.1,2.0,2.0,20.0,98.7,0.66,Active
2023-11-30,CUST_0126,prod_02,1716.8,40.0,3891.0,5504.0,9.9,4.0,18.7,0.81,1.8,2.822203115776375,6.0,8.432761709406723,99.12,0.94,Engaged
2023-12-31,CUST_0126,prod_02,1399.34,20.0,1146.0,11849.0,58.1,8.0,11.183024896746277,0.28,6.255101595210347,5.0,4.0,10.7,55.83,1.93,Active
2024-01-31,CUST_0126,prod_02,1965.42,26.0,458.0,5811.0,252.8,19.0,6.3,0.61,1.8,1.766443742901562,13.0,1.5,97.64073653888158,0.62,Active
2024-02-29,CUST_0126,prod_02,1007.28,136.0,231.0,2259.0,141.0,5.0,7.7,0.65,9.8,1.0,10.0,21.4,97.95,1.06,Engaged
2024-03-31,CUST_0126,prod_02,1647.21,173.0,458.0,4317.0,338.7,3.0,4.7,0.3,6.1,4.0,11.0,1.9,100.24,0.84,Active
2024-04-30,CUST_0126,prod_02,209.52,184.0,1054.0,19679.0,109.2,10.0,19.8,0.44,18.6,6.0,7.0,17.6,98.41,0.81,Engaged
2024-05-31,CUST_0126,prod_02,3612.25,58.0,1296.0,5354.0,69.4,10.0,0.7,0.77,7.8,3.0,4.0,8.6,96.89,1.06,Active
2024-06-30,CUST_0126,prod_02,962.25,210.0,302.0,12769.0,307.1,4.0,0.3,0.78,14.5,7.0,26.0,16.9,98.56,0.93,Active
2024-07-31,CUST_0126,prod_02,787.11,162.0,1282.0,9374.0,67.3,2.0,3.9,0.47,6.3,0.0,7.0,0.9,137.08,0.45,Engaged
2024-08-31,CUST_0126,prod_02,1523.33,29.0,39.0,3975.0,17.8,18.0,18.7,0.67,1.3,0.0,10.0,1.2,83.46,0.71,Cancelled
2023-01-31,CUST_0126,prod_05,795.8,138.0,790.0,2201.0,66.2,15.0,4.0,0.63,5.0,3.0,9.0,9.7,97.33,0.79,Active
